epoch,train_loss,val_loss,val_micro_f1,val_macro_f1,val_micro_precision,val_micro_recall,val_mAP,val_macro_AUROC,learning_rate,epoch_seconds,peak_cuda_memory_GB
1,0.15842257552155578,0.1526090631948929,0.7962905182873982,0.69045816321076,0.8313065508505247,0.764105123087159,0.8444705014934681,0.973083846201093,0.001,63.688531160354614,1.5155882835388184
2,0.0958317122888246,0.1145656528868979,0.8503212332525089,0.7613467912301558,0.9085132937483453,0.7991350632069195,0.8883925523256713,0.9845146805789214,0.001,14.490139722824097,1.1159119606018066
3,0.07925345371625046,0.08591725068796344,0.8930400824979291,0.8302373588973196,0.90788162100849,0.8786759813705921,0.9054272915156406,0.9867518244120342,0.001,14.47785997390747,1.1153016090393066
4,0.06993735126387338,0.13999540723189305,0.8295836101484926,0.7230422156915841,0.9012210821987282,0.7684963406520293,0.885102012520628,0.9801736419360173,0.001,14.467669010162354,1.1153016090393066
5,0.06251140918318494,0.09049560187612492,0.8900467061223801,0.8055210820265725,0.9024173419496017,0.8780106453759149,0.9232539804056126,0.9886778617975975,0.001,14.464967489242554,1.1153016090393066
6,0.056950192660657185,0.09189011478665594,0.8878965198644903,0.8397781746906923,0.9140773620798985,0.8631736526946108,0.9085853191497615,0.98666384780509,0.001,14.429871559143066,1.1153016090393066
7,0.052774227709926826,0.15723610925533016,0.8392065658863778,0.7561287040779404,0.8504286641390852,0.8282767797737858,0.8948941255502875,0.9816828427725796,0.001,14.440093994140625,1.1153016090393066
8,0.04871343644013483,0.07477449896926827,0.9105688309054653,0.860420218423327,0.925362368619908,0.8962408516300732,0.9258609760474664,0.9895357040837025,0.001,14.53095269203186,1.1153016090393066
9,0.04530431529796065,0.07957179501954621,0.9068532900913203,0.8484787930945006,0.9312532865907099,0.8836992681304059,0.935708195597049,0.9913638351216493,0.001,14.477939128875732,1.1153016090393066
10,0.04234846674433499,0.11508049128690327,0.8682278923453338,0.8053688054153877,0.914580265095729,0.8263473053892215,0.9226345922472226,0.988245079602831,0.001,14.531484603881836,1.1153016090393066
11,0.039622781302070226,0.09545563399107557,0.8976941646549571,0.8539264403377539,0.8985169138476921,0.8968729208250167,0.9306782339036273,0.989766088351649,0.001,14.544153451919556,1.1153016090393066
12,0.03690730305747719,0.06832768136428653,0.9192471567081558,0.8658904328455792,0.9271164647763416,0.9115103127079175,0.9364779749332535,0.9917366493502201,0.001,15.445395231246948,1.1153016090393066
13,0.034546445944371104,0.06009657141465489,0.9292058688071584,0.8862758205819671,0.9189875065070275,0.9396540252827678,0.9504245896452698,0.9938370660392867,0.001,14.979276180267334,1.1153016090393066
14,0.032847933134992305,0.15007627257837206,0.8612878510276825,0.806706404109281,0.8624658082593902,0.8601131071190952,0.9156902801387626,0.9859298910802494,0.001,14.516841173171997,1.1153016090393066
15,0.030844807322180774,0.06519619082403094,0.9277056277056277,0.9028882316405085,0.9286333333333333,0.9267797737857618,0.9474627735957716,0.9929227763088185,0.001,14.43266749382019,1.1153016090393066
16,0.028779493335579408,0.05548675856378319,0.937170638833169,0.8934998157944151,0.9582493221163874,0.9169993346640053,0.9508845471597087,0.9946131331227483,0.001,14.391147136688232,1.1153016090393066
17,0.02667141104152278,0.05388361914847446,0.9392928395392894,0.9051105292157816,0.9468009598810289,0.9319028609447771,0.9510179023326921,0.9949606007816304,0.001,14.403381109237671,1.1153016090393066
18,0.024980552861638552,0.09164427906704117,0.9066204601211206,0.8747079617765298,0.9360232385135853,0.8790086493679308,0.9395796430541506,0.9907398369958063,0.001,14.42836880683899,1.1153016090393066
19,0.02340363384505203,0.10690255855482685,0.9051070840197694,0.8679686046281506,0.8965404699738904,0.9138389886892881,0.9371863925722973,0.9899236039056756,0.001,14.421353816986084,1.1153016090393066
20,0.021597934363468255,0.05341384949990684,0.9425155750126284,0.9055169859925637,0.9542448005455165,0.9310711909514304,0.9552707126647133,0.9950257477064947,0.001,14.43276858329773,1.1153016090393066
21,0.020143363030317902,0.0637127363427414,0.9334756077228317,0.9005368322247495,0.9356908884283709,0.9312707917498336,0.9477046289601772,0.9906027128697935,0.001,14.481087684631348,1.1153016090393066
22,0.018510681590702325,0.05914157229880965,0.9395667431502227,0.9026269860498564,0.9532041626728741,0.9263140385894877,0.9554955265758824,0.9951862729886118,0.001,14.456416130065918,1.1153016090393066
23,0.017214544177873915,0.05821849732234237,0.9391255494233121,0.898662657793115,0.9329896907216495,0.9453426480372589,0.9501004074958219,0.9953236571020083,0.001,14.56516718864441,1.1153016090393066
24,0.01633172811535249,0.2860799562020989,0.8379202808404764,0.7748082171827477,0.858984661612103,0.8178642714570858,0.8891349983857995,0.9711530278087256,0.001,14.478739976882935,1.1153016090393066
25,0.01487566389713443,0.061719519792655685,0.9391621007617266,0.8939872532096885,0.943195544222252,0.935163007318696,0.9460434265274992,0.9947378056723449,0.001,14.461710214614868,1.1153016090393066
26,0.013354663225529764,0.08674688596735014,0.9246422257063749,0.8841948043659226,0.9272094734729377,0.9220891550232868,0.9445876744507641,0.9933682278776219,0.001,14.486398696899414,1.1153016090393066
27,0.012523542656801534,0.22011102072383174,0.8664978232441112,0.8346738334958993,0.8623439095911173,0.8706919494344644,0.9130314045884792,0.9822380450280896,0.001,14.45773959159851,1.1153016090393066
28,0.011351708030493785,0.06356280231207675,0.9418007130542491,0.8986673356410044,0.9477815584678099,0.935894876912841,0.9531198636680432,0.9915815906090776,0.001,14.43213939666748,1.1153016090393066
29,0.010617571088335796,0.06653827913871725,0.9381629841132821,0.8970112568560414,0.9363133304615793,0.9400199600798403,0.9481689641004343,0.9944950267695264,0.001,14.510927200317383,1.1153016090393066
30,0.009090915156655603,0.05699740783127401,0.9480447768686311,0.9118331696905312,0.9537420462579538,0.9424151696606786,0.9567552281676337,0.9923127124004046,0.001,14.622088193893433,1.1153016090393066
31,0.00843943866868951,0.06662172144173419,0.9440698666577437,0.8981451245985361,0.9496146208474976,0.9385894876912841,0.9538165407562682,0.9918790469277499,0.001,14.492940187454224,1.1153016090393066
32,0.007451289415559114,0.12798407426803177,0.914402492545814,0.8722907622716363,0.9209123422633106,0.9079840319361278,0.9310369056016808,0.9877137233881225,0.001,14.373353719711304,1.1153016090393066
33,0.007303648039293806,0.11386203182610531,0.9188129706681338,0.8663666660889618,0.9508220055512063,0.8888888888888888,0.9259500181776839,0.9845434283430194,0.001,14.419644117355347,1.1153016090393066
34,0.007019935606347834,0.2388188469511878,0.8769420635323156,0.839021573015191,0.8915472139149565,0.8628077178975383,0.9120935454090774,0.977717744793222,0.001,14.404979228973389,1.1153016090393066
35,0.005587917059912125,0.0847895757258099,0.9338817998656816,0.8984606072290708,0.9427457627118644,0.9251829673985362,0.9472137222308906,0.9906011309560675,0.001,14.378976106643677,1.1153016090393066
36,0.005581041163096858,0.09798139325919114,0.9304474378934543,0.8887751468100106,0.9469206392945715,0.9145375914836993,0.9462764413337937,0.9895075982543852,0.001,14.35364317893982,1.1153016090393066
37,0.003958795590354976,0.13770914275201185,0.9153687624581912,0.8675951975313846,0.9298510536069737,0.9013306719893546,0.9355452947967333,0.9885572349898586,0.001,14.34069538116455,1.1153016090393066
38,0.0046669035974842826,0.1878874605788021,0.9006772009029346,0.8734402067127534,0.9123268036311515,0.8893213572854292,0.9289875541912228,0.9849956939317579,0.001,14.37534475326538,1.1153016090393066
