epoch,train_loss,val_loss,val_micro_f1,val_macro_f1,val_micro_precision,val_micro_recall,val_mAP,val_macro_AUROC,learning_rate,epoch_seconds,peak_cuda_memory_GB
1,0.31658001275333136,0.7631898743833914,0.1737433846303929,0.03503213566512756,0.32550488897011787,0.11849634065202927,0.3040365145360343,0.6936306297835503,0.001,40.69198679924011,0.31676340103149414
2,0.29160738567331984,0.8691516351685136,0.06758047127675959,0.026709224855976318,0.45613305613305616,0.036493679308050565,0.30472270763781006,0.6851610606830375,0.001,3.1373140811920166,0.25710248947143555
3,0.28468024172331835,0.659594051813677,0.15984288480947056,0.04956023672144062,0.4438721405847599,0.09747172322022621,0.32387047183055506,0.7287640909919987,0.001,3.1398937702178955,0.25405073165893555
4,0.279971840145954,0.6415170837087831,0.19361629345051706,0.06315122216837009,0.46317512274959083,0.12238855622089155,0.34100134217032124,0.7463212735573441,0.001,3.117119312286377,0.25405073165893555
5,0.27593159888842883,1.6251240304654941,0.01469631941734946,0.013435586469294335,0.32471264367816094,0.007518296739853626,0.2659593353756656,0.6447988319139568,0.001,3.102132558822632,0.25405073165893555
6,0.2736027942391781,0.5320698760473419,0.1247974545561677,0.06658217926283277,0.5454545454545454,0.07045908183632735,0.3243513961718695,0.7242863629707136,0.001,3.163397789001465,0.25405073165893555
7,0.27089345612369875,0.5282070212339953,0.22393328558272793,0.09456427690731359,0.4846102745792737,0.14560878243512973,0.3868924050638675,0.7681081096141226,0.001,3.1530604362487793,0.25405073165893555
8,0.2681448978167804,0.5883774484776999,0.16107307217420586,0.07609270909293463,0.5147058823529411,0.09547571523619428,0.3737569444801296,0.749985752415312,0.001,3.147883415222168,0.25405073165893555
9,0.26596785295431224,1.4564733146454867,0.07452898349358084,0.03160578372305216,0.22629092136348294,0.04461077844311377,0.29632292736787236,0.6720177679689824,0.001,3.1735212802886963,0.25405073165893555
10,0.263424737870905,0.6054226628033831,0.1488917488917489,0.09513630810927795,0.5306829765545362,0.08659347970725216,0.379004184139618,0.7638607649727766,0.001,3.2076258659362793,0.25405073165893555
11,0.26158661412349987,1.1729744621210663,0.040271394178157144,0.03791115365540545,0.33489339573582944,0.02142381902860945,0.33337073549108265,0.723386119716519,0.001,3.206125497817993,0.25405073165893555
12,0.2592702215977223,1.1688896010748715,0.04117334666208491,0.04239087739485875,0.3377754997437212,0.02192282102461743,0.3218175921931922,0.7194504416829101,0.001,3.207610845565796,0.25405073165893555
13,0.2572601498015269,2.5087491588502164,0.18473436577328228,0.051132833130671004,0.21611623657351695,0.1613107119095143,0.2205633579939406,0.5831214162590619,0.001,3.191101312637329,0.25405073165893555
14,0.2551475795131149,0.29622248890274855,0.5019552375405608,0.3741384005731107,0.6697380106571936,0.40139720558882236,0.5138050844337781,0.8470064384860093,0.001,3.1547791957855225,0.25405073165893555
15,0.25317961888787455,1.3370820700585058,0.07294028722600152,0.03850333994133991,0.1934421534936999,0.04494344644045243,0.31408168572640527,0.7066815761272344,0.001,3.1717872619628906,0.25405073165893555
16,0.2510118644955772,0.41423622319670966,0.29820234432606985,0.21464229514041785,0.6326464559283633,0.19507651363938788,0.4426597221728258,0.8097127124247517,0.001,3.191246747970581,0.25405073165893555
17,0.24839680030773084,0.43067024679986954,0.2718366505104672,0.1977470414512684,0.6040329972502292,0.17538256819693945,0.44159990073118116,0.8085168291841408,0.001,3.192199468612671,0.25405073165893555
18,0.24624224170069195,1.506756849726436,0.2749960759692356,0.1384325879410276,0.33518270518461835,0.23313373253493014,0.2941402607502245,0.697116698770507,0.001,3.168025016784668,0.25405073165893555
19,0.24353073715096693,0.6236488685251779,0.1552357885738709,0.12399190096943599,0.541012909632572,0.0906187624750499,0.3872071320515004,0.7799880936795413,0.001,3.187079668045044,0.25405073165893555
20,0.24111485108119787,2.7205944554977117,0.23348537916429096,0.09830086225427567,0.3009764804703906,0.19071856287425148,0.22319037014665688,0.5960799805760905,0.001,3.1810872554779053,0.25405073165893555
21,0.23856586754765702,2.0652222230808914,0.012972630912830248,0.016838891503062763,0.13268608414239483,0.006819693945442448,0.26938461952265375,0.6638978262565559,0.001,3.1320619583129883,0.25405073165893555
22,0.23586109059478624,3.596262594059485,0.2092773311551524,0.06483428725562647,0.29571133519620946,0.16194278110445776,0.19449527290050692,0.5516774835051308,0.001,3.2306251525878906,0.25405073165893555
