epoch,train_loss,val_loss,val_micro_f1,val_macro_f1,val_micro_precision,val_micro_recall,val_mAP,val_macro_AUROC,learning_rate,epoch_seconds,peak_cuda_memory_GB
1,0.49481171933958146,1.5768715479590476,0.10060006215783308,0.03850956732337089,0.1787747472172657,0.06999334664005323,0.305257507491507,0.7324033242128742,0.001,41.59506559371948,0.31590938568115234
2,0.4582017645313437,2.5884093949648017,0.1562589107499287,0.06630330389138439,0.12799932050792032,0.20053226879574185,0.23752740375815456,0.636338932515122,0.001,3.182682752609253,0.25710296630859375
3,0.4457847180197711,2.4163014901620143,0.2035105131994865,0.10296441515881079,0.1505915412003257,0.3137724550898204,0.20426871923298093,0.6061574294225552,0.001,3.162686347961426,0.25493621826171875
4,0.43830263756875093,1.6450483665179052,0.20342333579127378,0.11198115834799868,0.1924938388907034,0.2156686626746507,0.2591741175723102,0.6561088847391154,0.001,3.198767900466919,0.25493621826171875
5,0.4314918104235019,3.010481358805034,0.08177464534200778,0.025886056226734972,0.12739301801801803,0.06021290751829674,0.2893616670792202,0.6949902305550267,0.001,3.1939406394958496,0.25493621826171875
6,0.4277186023634347,0.5919861627390954,0.4639039338654504,0.3628477781976622,0.4994245818628203,0.4331004657351963,0.42431725446348556,0.8109128727643975,0.001,3.1648123264312744,0.25493621826171875
7,0.4229600900225824,0.9893412174525407,0.18961231967612166,0.1298108710746174,0.4126240660198506,0.12308715901530273,0.37022285773376795,0.7685696464390019,0.001,3.208040714263916,0.25493621826171875
8,0.41764329537364325,3.987366898182351,0.08027204589617841,0.024201919327813744,0.1317588092345079,0.05771789753825682,0.25599378416932994,0.6716907784424395,0.001,3.146791934967041,0.25493621826171875
9,0.41288021266917846,0.865251578642567,0.22609096142774898,0.17748729563736637,0.36730265619154506,0.16330671989354625,0.40373577439198627,0.788780426559763,0.001,3.238327980041504,0.25493621826171875
10,0.4088541157798701,2.193962083741886,0.2345078577336642,0.1370985943954349,0.2332346166502139,0.2357950765136394,0.3161422458034539,0.71401864104485,0.001,3.2674338817596436,0.25493621826171875
11,0.40466441655510704,3.7031305142262987,0.19495223266632067,0.06828413252632476,0.2308883121613623,0.16869594145043246,0.22268152100882488,0.6098737287414666,0.001,3.4311985969543457,0.25493621826171875
12,0.400361064149227,3.8378286033297124,0.18363592440488358,0.053081223766230624,0.20801582957942155,0.16437125748502995,0.2058567974301973,0.5570250574463772,0.001,3.270317792892456,0.25493621826171875
13,0.39615994591123543,3.6521122713649543,0.18544310906436032,0.059522259895071095,0.21204726432057538,0.16477045908183632,0.21930320505500792,0.5942309168155254,0.001,3.2008872032165527,0.25493621826171875
14,0.39237303159054926,2.9395378721980814,0.23055555555555557,0.11941216403920223,0.31374570446735395,0.18223552894211578,0.270393237248508,0.6620535944011401,0.001,3.192304849624634,0.25493621826171875
