epoch,train_loss,val_loss,val_micro_f1,val_macro_f1,val_micro_precision,val_micro_recall,val_mAP,val_macro_AUROC,learning_rate,epoch_seconds,peak_cuda_memory_GB
1,0.22268239920346844,0.25855007694899124,0.7825431601086671,0.7447760138484847,0.8269679570290794,0.7426480372588157,0.8570824887485433,0.9762833728150646,0.001,58.56074118614197,1.5155887603759766
2,0.1335885390569717,0.15687902711975255,0.8614334927589552,0.8193532924856158,0.8660972493106464,0.8568196939454424,0.889586189760059,0.9831865648291508,0.001,14.356999158859253,1.1159124374389648
3,0.10934899354055914,0.19670585690712067,0.8110091165309946,0.778243121273708,0.7699022450748857,0.8567531603459747,0.904281395378061,0.9856757662908577,0.001,14.313137531280518,1.1153020858764648
4,0.0955281566791005,0.09381165732937742,0.9208809535488302,0.8678056796910044,0.9054692775151925,0.9368263473053893,0.9362685964584816,0.9923911169333351,0.001,14.24155855178833,1.1153020858764648
5,0.08456165459849793,0.10404710189585932,0.9158841553820303,0.8649961872250376,0.907186214999021,0.924750499001996,0.9325591017462368,0.9915395253689445,0.001,14.23297119140625,1.1153020858764648
6,0.07619941973233108,0.13564389135251473,0.8995830612347415,0.8428100508147132,0.9056336603620916,0.8936127744510978,0.9272541675560589,0.9891959747727563,0.001,14.230333805084229,1.1153020858764648
7,0.07018333954957102,0.09802101841188526,0.9203262444811432,0.8845688957259907,0.9325524212826992,0.908416500332668,0.948774711582911,0.9928443460147374,0.001,14.22300934791565,1.1153020858764648
8,0.06456206715468248,0.15745110247206975,0.8704422547360738,0.840878621934562,0.8681093243332672,0.8727877578176979,0.9360587199819871,0.990609334502033,0.001,14.239717721939087,1.1153020858764648
9,0.05965664442972078,0.14169988344487255,0.8932516993034121,0.8682097456319215,0.9059495706319066,0.8809048569527611,0.9435318729962227,0.9919929274508632,0.001,14.25852084159851,1.1153020858764648
10,0.055060020627237,0.08166613924251702,0.9321729975159162,0.8996296328581443,0.922055521202851,0.9425149700598803,0.9580669277506394,0.9939531318962542,0.001,14.253936052322388,1.1153020858764648
11,0.05135636471829235,0.09617615748917448,0.9206862421643022,0.8946059889527446,0.9131544502617801,0.9283433133732535,0.95601199672041,0.9933367673735992,0.001,14.254607200622559,1.1153020858764648
12,0.048319111951493625,0.1151427251446294,0.9075473271620382,0.8765759020801372,0.9100518481351396,0.9050565535595476,0.9425177206434078,0.9920013970246718,0.001,14.221962213516235,1.1153020858764648
13,0.044407286791472655,0.09538718078860277,0.9228037874802736,0.8974063902619565,0.9121279084882361,0.9337325349301397,0.9540306132265378,0.9937899052457668,0.001,14.215662956237793,1.1153020858764648
14,0.04138038074529115,0.10350960574360568,0.9219601328903655,0.8952357172456108,0.9207365627073656,0.9231869594145043,0.9523724067253638,0.9931390141144529,0.001,14.221914768218994,1.1153020858764648
15,0.038477298982162,0.16764051977947655,0.897558996551491,0.8579194724715123,0.9124278251306022,0.883166999334664,0.9381961891697453,0.9909659386409434,0.001,14.203840494155884,1.1153020858764648
16,0.03614546391065743,0.07980361825126261,0.941127872969713,0.9118187442574731,0.9349331932635173,0.9474051896207585,0.9570933781067887,0.9952377912573581,0.001,14.20921277999878,1.1153020858764648
17,0.034366307656125694,0.1173375446443225,0.9180987872032474,0.8932056592922237,0.9182668308429565,0.9179308050565536,0.9547277173698061,0.99260382483757,0.001,14.222760200500488,1.1153020858764648
18,0.03134199601710761,0.14034094897084992,0.9181266846361186,0.8702884918995394,0.9300341296928327,0.9065202927478376,0.945971234578647,0.9901887707033742,0.001,14.231187105178833,1.1153020858764648
