epoch,train_loss,val_loss,val_micro_f1,val_macro_f1,val_micro_precision,val_micro_recall,val_mAP,val_macro_AUROC,learning_rate,epoch_seconds,peak_cuda_memory_GB
1,0.18198356438248992,0.15272481724024095,0.7760178904762784,0.6673720990060749,0.87304029608683,0.6984031936127745,0.7888857472270491,0.9571346718124248,0.001,62.97042894363403,1.5155882835388184
2,0.12576384935098495,0.1681481809992056,0.7667355929155804,0.6451486944260678,0.834318137350812,0.7092814371257485,0.8021126380100678,0.956799201835172,0.001,14.512758493423462,1.1159119606018066
3,0.10825031809270265,0.11985729421994672,0.8359704001525051,0.7768474747759736,0.8725174546901566,0.8023619427811045,0.8656180160508345,0.9714487346616627,0.001,14.301571130752563,1.1153016090393066
4,0.0969521402099556,1.5021188149842686,0.37605470068375857,0.2924296404102335,0.301207473117203,0.5003992015968064,0.5753022042637798,0.840228134956425,0.001,14.306808471679688,1.1153016090393066
5,0.0878431567725756,0.12588134047205593,0.8327591549552505,0.7422829866569266,0.9210515705011895,0.759913506320692,0.8809495955688905,0.9754304879841449,0.001,14.304080247879028,1.1153016090393066
6,0.08003294554552341,0.11992730431826325,0.8406141013195269,0.7707004057190848,0.9144958147539701,0.7777777777777778,0.8856576050699873,0.9777907229363852,0.001,14.287848949432373,1.1153016090393066
7,0.07401115209958968,0.1763437615825035,0.8096059927294091,0.7259958064108677,0.90338441366877,0.7334664005322687,0.8820314230669183,0.9755208110761895,0.001,14.29537844657898,1.1153016090393066
8,0.06876598541748999,0.09727616276967674,0.876001447252804,0.8193555615895507,0.9085450841642543,0.8457085828343314,0.9112751501767221,0.981250783969785,0.001,14.284835815429688,1.1153016090393066
9,0.06381086967037167,0.08830169842764075,0.888057244832545,0.8385206600574298,0.9266370177531909,0.8525615435795076,0.9238273063366332,0.9837309113748248,0.001,14.290066719055176,1.1153016090393066
10,0.06044181560009114,0.14713880559662698,0.8441493716848812,0.7855702412614961,0.9077788836995636,0.788855622089155,0.9098535050839652,0.9812073196039263,0.001,14.28046727180481,1.1153016090393066
11,0.056488151939569756,0.10031217770109595,0.8801474039180239,0.8307642814267545,0.9216571407768758,0.8422155688622754,0.9294162220746188,0.9858688573277478,0.001,14.271075963973999,1.1153016090393066
12,0.05359454682983458,0.08910727295552479,0.8885515671088265,0.8637512250105639,0.9227241786980976,0.8568196939454424,0.9261268369646298,0.9840238252033163,0.001,14.287726402282715,1.1153016090393066
13,0.05016905245168542,0.08195684312070595,0.8987726375418419,0.853647756193155,0.9284979606313176,0.8708915502328676,0.9365027577710904,0.9865433258755044,0.001,14.271237134933472,1.1153016090393066
14,0.04752070807140412,0.10611898292769509,0.8799849831914132,0.8302770734282842,0.9034021232612732,0.8577511643379907,0.9064704520714503,0.9810721925304902,0.001,14.319259405136108,1.1153016090393066
15,0.04401964479941229,0.11809015164536198,0.8720984061900668,0.831894432512993,0.8668814094136208,0.8773785761809714,0.9157936828514698,0.9822421990007696,0.001,14.278907060623169,1.1153016090393066
16,0.04183911990791676,0.142170446474952,0.8526808111213607,0.8387379479946414,0.8302291134852352,0.8763805721889554,0.9173260785349623,0.9798324351904404,0.001,14.273544788360596,1.1153016090393066
17,0.039378593299721015,0.13289877092647273,0.8578412998484379,0.8302210332977317,0.8408357560461327,0.8755489021956088,0.9233355992123312,0.9811831918447623,0.001,14.293598413467407,1.1153016090393066
