epoch,train_loss,val_loss,val_micro_f1,val_macro_f1,val_micro_precision,val_micro_recall,val_mAP,val_macro_AUROC,learning_rate,epoch_seconds,peak_cuda_memory_GB
13,0.049484484671870596,0.1757486123233223,0.8230917162422042,0.7680203606713818,0.8951874584620196,0.7617431803060546,0.8858626102982697,0.9723575024327328,0.001,14.133402347564697,1.1153016090393066
14,0.04718638290248725,0.20760589665610235,0.8299940487998413,0.7457800511806043,0.9063053837974085,0.7655355954757153,0.9106277902813147,0.9778732976068675,0.001,14.130990266799927,1.1153016090393066
15,0.04418541802115178,0.0837244346804441,0.8998746784512895,0.8585939250095571,0.892165838346848,0.9077178975382568,0.9368447792386618,0.9862477043411022,0.001,14.124780178070068,1.1153016090393066
16,0.0420300930913854,0.10400374327393032,0.8861951236334793,0.8593105900841415,0.9199183790362998,0.8548569527611444,0.9359413017838755,0.9867633124217129,0.001,14.149305820465088,1.1153016090393066
17,0.039441331565217966,0.11150541673439161,0.8779089040641782,0.8411013434036255,0.8748348308668076,0.8810046573519628,0.9265826137963915,0.9843225190665318,0.001,14.140377283096313,1.1153016090393066
18,0.036987748760756035,0.08303538307417854,0.9020979020979021,0.8711822390309922,0.9403146651270208,0.8668662674650699,0.9336963549667472,0.9874284767050396,0.001,14.128668546676636,1.1153016090393066
19,0.03524231046282541,0.10299528464726607,0.887347263154409,0.836916050105941,0.8832816929263629,0.8914504324683965,0.9330097745857805,0.9855847103962045,0.001,14.124622583389282,1.1153016090393066
20,0.033540138368276046,0.0762009458086467,0.9151556156968876,0.8792285958419981,0.9309015829318651,0.8999334664005323,0.9437954984523723,0.9889181397864126,0.001,14.120652675628662,1.1153016090393066
21,0.031115772373298888,0.08035142718023755,0.9086220622339137,0.8719916731822772,0.946937450400404,0.873286759813706,0.9438375183935875,0.989192353517821,0.001,14.122916460037231,1.1153016090393066
22,0.028294631532127017,0.08319531362074732,0.9102739726027397,0.8664581037009026,0.9378969654199012,0.8842315369261478,0.9454331390409161,0.9883167784991164,0.001,14.13562798500061,1.1153016090393066
23,0.027414784617056643,0.12659812668293505,0.8790831890510347,0.8340085978342046,0.8715383357855158,0.8867598137059215,0.9299137709146962,0.9850347026330155,0.001,14.10680890083313,1.1153016090393066
24,0.02619657233175568,0.22055330917534205,0.8508014351910282,0.7937104253818711,0.9287879384324687,0.784896872920825,0.9220664150957995,0.9826867867892035,0.001,14.125312805175781,1.1153016090393066
25,0.024395608245536587,0.1404907586897166,0.8793779819756141,0.8519259233780352,0.9378816434225405,0.8277445109780439,0.9345772173909913,0.9866557914045486,0.001,14.135247945785522,1.1153016090393066
26,0.021377496375279907,0.07985684390132246,0.9163279982606659,0.8716856396272267,0.9213668314667205,0.9113439787092482,0.9414194452033302,0.9890497851544016,0.001,14.123554706573486,1.1153016090393066
27,0.019562629332755085,0.09731512837006916,0.9058072603123815,0.8548007595765613,0.8982368911713715,0.9135063206919495,0.9232743578684712,0.9873865764833238,0.001,14.121092557907104,1.1153016090393066
28,0.01838458417902029,0.21638827601572683,0.8638916478555305,0.8282368920978813,0.9448548291526763,0.7957085828343313,0.9292968197410368,0.9838120491679928,0.001,14.135112285614014,1.1153016090393066
29,0.017268550330018378,0.16126453859161755,0.8595203463789196,0.8108473807242512,0.8742172985618937,0.845309381237525,0.8913150670882173,0.9773839863520679,0.001,14.13900899887085,1.1153016090393066
30,0.015163833515856769,0.1455743217787843,0.880975690699411,0.8398878553090879,0.8788611157093197,0.8831004657351963,0.915948728609121,0.9838355319639469,0.001,14.129653692245483,1.1153016090393066
