epoch,train_loss,val_loss,val_micro_f1,val_macro_f1,val_micro_precision,val_micro_recall,val_mAP,val_macro_AUROC,learning_rate,epoch_seconds,peak_cuda_memory_GB
1,0.178996636320174,0.1722130532551598,0.7507348727144997,0.6376874546350825,0.8449086596479547,0.6754491017964072,0.7722113658937492,0.9555756753976595,0.001,59.32389712333679,1.5155882835388184
2,0.12262745716316585,0.14229416368775574,0.800597323107555,0.681819552524652,0.8978992639153089,0.7223220226214239,0.8299315804207648,0.9672619967770031,0.001,14.17948293685913,1.1159119606018066
3,0.10534149639107221,0.135093282504994,0.8092153636077168,0.7472555790260753,0.8540388736974355,0.7688622754491018,0.8628865240343868,0.9692598207547054,0.001,14.19606637954712,1.1153016090393066
4,0.09380278728863241,0.16817842160181037,0.7963995565630326,0.7288224035568225,0.7922441320736083,0.8005988023952095,0.860327490034282,0.967689943611373,0.001,14.190474510192871,1.1153016090393066
5,0.08569042275098687,0.15390650854438748,0.8203139159749158,0.7309039172902141,0.9010910249263359,0.7528276779773786,0.8837340041447003,0.9742848924309154,0.001,14.258330345153809,1.1153016090393066
6,0.07825527017062943,0.09065016485763876,0.8821493437510709,0.8287065363725914,0.9095470284785527,0.8563539587491683,0.9138858194149064,0.9811808645561488,0.001,14.301241159439087,1.1153016090393066
7,0.07261111811987127,0.09232104518648454,0.8818866231240964,0.8347269463530725,0.8811397828036266,0.8826347305389222,0.9200375300550707,0.9826995577523202,0.001,14.137539625167847,1.1153016090393066
8,0.06712305133028004,0.16479711658094964,0.8162218165671715,0.7741604093849467,0.8071031320128793,0.8255489021956088,0.8830336225959555,0.9722515141101155,0.001,14.126040697097778,1.1153016090393066
9,0.06349006013107268,0.12197969389084849,0.8543093014433586,0.8076286639412711,0.93473534411195,0.786626746506986,0.9175356119007455,0.9811992306759326,0.001,14.13709831237793,1.1153016090393066
10,0.05909562468669358,0.09748622582571485,0.8803328468132937,0.8528854374811734,0.8879750905337259,0.8728210246174318,0.9247681167521016,0.9831213636124975,0.001,14.12968635559082,1.1153016090393066
11,0.054928293254829605,0.09949658268814544,0.879394011125577,0.8402639343621016,0.8941649761028779,0.865103127079175,0.9220261620086513,0.9825191738933127,0.001,14.124426364898682,1.1153016090393066
12,0.05223008179569484,0.15097040850283158,0.8345297800504802,0.8044430640124508,0.8224785165083672,0.8469394544244844,0.9057460556335633,0.9761919197652452,0.001,14.155620336532593,1.1153016090393066
13,0.049291879481676654,0.1232660094710989,0.8592268159581795,0.8265109940495595,0.9157851146331363,0.8092481703260146,0.9231673345784299,0.9829789951238076,0.001,14.153297424316406,1.1153016090393066
14,0.046871595003923586,0.13936532503623145,0.8669566573661681,0.819186995562007,0.9048583728249466,0.8321024617431803,0.9132314728900226,0.979912676171141,0.001,14.161016702651978,1.1153016090393066
15,0.04371277639543446,0.1301145175348931,0.8615120719787689,0.8359035028786762,0.8387635492815729,0.8855289421157685,0.917902547235638,0.9807081492727396,0.001,14.154823541641235,1.1153016090393066
